order_id,customer_id,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name
262,4829,Nashville,TN,2020-12-23,1,378,Bookshelf,Living Room,Homely,Peachtree Home Interiors
263,7121,Atlanta,GA,2020-08-25,2,426,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
264,1795,Orlando,FL,2023-08-31,2,628,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
265,3689,Atlanta,GA,2022-03-18,5,2350,Chair,Office,Homely,Peachtree Home Interiors
266,8275,Nashville,TN,2022-10-28,3,786,Chair,Office,CraftsWell,Peachtree Home Interiors
267,5309,Nashville,TN,2023-09-01,1,313,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
268,2628,Orlando,FL,2023-01-07,2,492,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
269,4108,Orlando,FL,2023-02-20,3,720,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
270,6690,Nashville,TN,2022-07-22,4,1872,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
271,7860,Charlotte,NC,2023-01-17,2,452,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
272,7043,Nashville,TN,2022-06-22,4,716,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
273,3367,Charlotte,NC,2020-12-10,1,243,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
274,4537,Miami,FL,2021-08-12,1,241,Sofa,Living Room,Elegance,Peachtree Home Interiors
275,6847,Atlanta,GA,2022-02-19,1,275,Coffee Table,Living Room,Homely,Peachtree Home Interiors
276,9432,Charlotte,NC,2022-12-08,2,644,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
277,7277,Nashville,TN,2022-05-10,5,820,Sofa,Living Room,Elegance,Peachtree Home Interiors
278,7973,Atlanta,GA,2021-05-09,1,50,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
279,9577,Charlotte,NC,2021-09-21,5,1380,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
280,1812,Atlanta,GA,2020-01-08,2,968,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
281,3814,Orlando,FL,2020-11-17,1,415,Chair,Office,Elegance,Peachtree Home Interiors
282,3350,Atlanta,GA,2023-11-01,5,1790,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
283,2339,Charlotte,NC,2023-04-15,4,988,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
284,8231,Orlando,FL,2022-06-10,2,964,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
285,7108,Miami,FL,2023-02-05,4,1116,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
286,3796,Nashville,TN,2021-02-23,4,628,Sofa,Living Room,Homely,Peachtree Home Interiors
287,7745,Orlando,FL,2020-09-12,2,626,Dining Table,Dining Room,Homely,Peachtree Home Interiors
288,1102,Orlando,FL,2022-04-30,4,592,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
289,4455,Orlando,FL,2022-06-01,5,680,Chair,Office,Homely,Peachtree Home Interiors
290,9192,Nashville,TN,2023-03-10,1,271,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
291,7264,Nashville,TN,2023-03-15,5,1730,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
292,3442,Miami,FL,2023-11-28,3,1404,Dining Table,Dining Room,UrbanFurnish,Peachtree Home Interiors
293,9387,Miami,FL,2022-06-10,5,1605,Dining Table,Dining Room,Homely,Peachtree Home Interiors
294,6945,Miami,FL,2023-04-11,4,232,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
295,8281,Orlando,FL,2023-09-17,3,744,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
296,5756,Nashville,TN,2023-04-26,4,576,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
297,3532,Orlando,FL,2022-12-30,1,137,Coffee Table,Living Room,Homely,Peachtree Home Interiors
298,8613,Charlotte,NC,2022-06-17,1,489,Chair,Office,CraftsWell,Peachtree Home Interiors
299,4239,Nashville,TN,2023-02-09,4,1408,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
300,1836,Miami,FL,2021-12-27,3,447,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
301,7917,Atlanta,GA,2022-11-08,4,780,Chair,Office,CraftsWell,Peachtree Home Interiors
302,9587,Nashville,TN,2022-03-28,1,102,Chair,Office,Elegance,Peachtree Home Interiors
303,8274,Nashville,TN,2022-12-29,3,1389,Bookshelf,Living Room,Elegance,Peachtree Home Interiors
304,9969,Miami,FL,2021-01-15,3,606,Chair,Office,UrbanFurnish,Peachtree Home Interiors
305,2613,Miami,FL,2023-06-25,2,814,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
306,4440,Charlotte,NC,2023-04-10,4,552,Chair,Office,UrbanFurnish,Peachtree Home Interiors
307,7311,Atlanta,GA,2020-03-16,1,229,Coffee Table,Living Room,Homely,Peachtree Home Interiors
308,9079,Miami,FL,2020-12-31,1,268,Chair,Office,ComfortHome,Peachtree Home Interiors
309,4992,Atlanta,GA,2023-11-01,3,1449,Chair,Office,Homely,Peachtree Home Interiors
310,8240,Charlotte,NC,2021-08-26,5,1220,Bookshelf,Living Room,Homely,Peachtree Home Interiors
311,7229,Atlanta,GA,2020-05-24,1,265,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
312,4207,Charlotte,NC,2021-10-25,5,2160,Bookshelf,Living Room,Homely,Peachtree Home Interiors
313,6000,Orlando,FL,2022-05-21,5,1750,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
314,4322,Miami,FL,2023-04-15,1,172,Bookshelf,Living Room,Homely,Peachtree Home Interiors
315,6753,Atlanta,GA,2020-03-11,3,210,Chair,Office,Elegance,Peachtree Home Interiors
316,5188,Nashville,TN,2020-06-22,1,243,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
317,3853,Miami,FL,2020-02-06,4,928,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
318,1100,Miami,FL,2021-02-28,3,348,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
319,6808,Charlotte,NC,2020-05-05,1,385,Chair,Office,UrbanFurnish,Peachtree Home Interiors
320,5653,Orlando,FL,2021-08-02,3,1038,Chair,Office,CraftsWell,Peachtree Home Interiors
321,9479,Orlando,FL,2023-12-15,5,1295,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
322,8836,Miami,FL,2023-12-26,5,1130,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
323,4562,Miami,FL,2022-06-12,5,1700,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
324,7012,Charlotte,NC,2021-01-26,1,442,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
325,5266,Miami,FL,2020-06-29,3,1038,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
326,7848,Nashville,TN,2021-04-09,2,278,Chair,Office,UrbanFurnish,Peachtree Home Interiors
327,2541,Orlando,FL,2020-11-11,2,766,Chair,Office,Homely,Peachtree Home Interiors
328,3337,Nashville,TN,2020-06-22,1,442,Chair,Office,CraftsWell,Peachtree Home Interiors
329,9317,Orlando,FL,2023-05-28,4,1188,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
330,8187,Nashville,TN,2020-08-17,4,1256,Chair,Office,Elegance,Peachtree Home Interiors
331,3333,Miami,FL,2022-08-10,2,322,Chair,Office,UrbanFurnish,Peachtree Home Interiors
332,6656,Orlando,FL,2020-10-28,4,316,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
333,2419,Charlotte,NC,2022-07-11,4,1656,Chair,Office,Elegance,Peachtree Home Interiors
334,7478,Nashville,TN,2021-01-03,3,468,Coffee Table,Living Room,Homely,Peachtree Home Interiors
335,1507,Miami,FL,2021-02-20,3,669,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
336,1218,Nashville,TN,2020-07-23,1,399,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
337,5394,Nashville,TN,2023-06-25,1,353,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
338,4575,Charlotte,NC,2023-10-20,1,270,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
339,5437,Nashville,TN,2021-12-25,1,437,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
340,4071,Miami,FL,2023-03-17,2,370,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
341,6142,Nashville,TN,2021-02-19,4,608,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
342,7496,Miami,FL,2021-08-09,3,234,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
343,8942,Orlando,FL,2022-10-12,5,2095,Dining Table,Dining Room,Homely,Peachtree Home Interiors
344,3077,Miami,FL,2021-01-25,2,364,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
345,9978,Miami,FL,2020-01-29,1,352,Bookshelf,Living Room,Homely,Peachtree Home Interiors
346,6689,Nashville,TN,2021-04-11,5,975,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
347,4379,Atlanta,GA,2020-10-11,1,467,Chair,Office,Elegance,Peachtree Home Interiors
348,7456,Miami,FL,2021-09-06,4,576,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
349,3140,Nashville,TN,2021-04-23,5,2225,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
350,8344,Orlando,FL,2022-02-04,2,286,Chair,Office,Homely,Peachtree Home Interiors
351,5784,Charlotte,NC,2023-03-27,1,132,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
352,3091,Charlotte,NC,2021-03-03,2,292,Coffee Table,Living Room,Homely,Peachtree Home Interiors
353,8255,Orlando,FL,2023-10-03,4,484,Chair,Office,Homely,Peachtree Home Interiors
354,5554,Nashville,TN,2021-03-28,1,432,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
355,5677,Atlanta,GA,2021-07-25,3,870,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
356,7457,Miami,FL,2022-05-09,1,194,Chair,Office,UrbanFurnish,Peachtree Home Interiors
357,5448,Orlando,FL,2021-12-22,1,421,Sofa,Living Room,Elegance,Peachtree Home Interiors
358,8769,Charlotte,NC,2022-01-03,2,722,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
359,3770,Miami,FL,2020-10-05,5,355,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
360,4205,Orlando,FL,2022-02-11,1,223,Coffee Table,Living Room,Homely,Peachtree Home Interiors
361,1249,Orlando,FL,2021-01-13,5,1015,Bookshelf,Living Room,Homely,Peachtree Home Interiors
362,9168,Charlotte,NC,2022-10-08,3,1416,Chair,Office,UrbanFurnish,Peachtree Home Interiors
363,2523,Charlotte,NC,2022-08-27,1,143,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
364,7379,Atlanta,GA,2020-10-01,3,1296,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
365,5817,Atlanta,GA,2021-02-27,5,1675,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
366,3784,Nashville,TN,2021-01-08,4,520,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
367,3134,Nashville,TN,2023-05-23,4,1408,Dining Table,Dining Room,Homely,Peachtree Home Interiors
368,8181,Charlotte,NC,2021-11-02,4,1188,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
369,9245,Miami,FL,2023-07-16,2,348,Chair,Office,ComfortHome,Peachtree Home Interiors
370,8357,Atlanta,GA,2022-03-24,3,1002,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
371,9405,Miami,FL,2022-09-18,1,306,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
372,5822,Nashville,TN,2020-02-28,1,139,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
373,2804,Atlanta,GA,2021-09-30,1,451,Sofa,Living Room,Elegance,Peachtree Home Interiors
374,8419,Charlotte,NC,2022-08-18,4,680,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
375,8753,Orlando,FL,2023-12-07,5,365,Bookshelf,Living Room,Homely,Peachtree Home Interiors
376,9852,Nashville,TN,2021-03-14,2,272,Coffee Table,Living Room,Homely,Peachtree Home Interiors
377,4448,Nashville,TN,2020-06-17,1,206,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
378,6187,Charlotte,NC,2023-03-10,4,1424,Chair,Office,ComfortHome,Peachtree Home Interiors
379,7652,Nashville,TN,2020-02-14,4,1584,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
380,7479,Miami,FL,2021-06-15,4,940,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
381,4945,Atlanta,GA,2022-09-23,5,660,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
382,9580,Atlanta,GA,2020-05-06,2,386,Chair,Office,ComfortHome,Peachtree Home Interiors
383,9667,Atlanta,GA,2021-07-11,5,2025,Bookshelf,Living Room,Homely,Peachtree Home Interiors
384,9448,Nashville,TN,2021-10-08,5,900,Bookshelf,Living Room,Homely,Peachtree Home Interiors
385,7231,Charlotte,NC,2020-07-08,5,705,Chair,Office,Homely,Peachtree Home Interiors
386,7312,Atlanta,GA,2023-09-09,2,164,Chair,Office,Homely,Peachtree Home Interiors
387,6637,Orlando,FL,2020-12-04,4,452,Chair,Office,Elegance,Peachtree Home Interiors
388,5751,Charlotte,NC,2022-03-22,2,352,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
389,4210,Charlotte,NC,2023-11-05,3,1017,Chair,Office,UrbanFurnish,Peachtree Home Interiors
390,4701,Charlotte,NC,2020-11-15,1,217,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
391,8165,Nashville,TN,2023-07-20,5,545,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
392,5259,Atlanta,GA,2023-06-04,5,1155,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
393,6236,Charlotte,NC,2021-03-02,3,1494,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
394,8780,Charlotte,NC,2020-07-21,4,1632,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
395,5109,Orlando,FL,2020-10-18,2,996,Bookshelf,Living Room,Elegance,Peachtree Home Interiors
396,5746,Nashville,TN,2020-06-08,5,1710,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
397,6548,Atlanta,GA,2020-01-27,1,494,Chair,Office,Homely,Peachtree Home Interiors
398,2043,Nashville,TN,2021-12-11,3,1200,Chair,Office,UrbanFurnish,Peachtree Home Interiors
399,4931,Atlanta,GA,2022-04-16,2,412,Sofa,Living Room,Homely,Peachtree Home Interiors
400,2772,Nashville,TN,2021-02-18,1,60,Chair,Office,Elegance,Peachtree Home Interiors
401,9916,Charlotte,NC,2020-09-20,1,329,Chair,Office,UrbanFurnish,Peachtree Home Interiors
402,2520,Miami,FL,2021-06-30,5,440,Chair,Office,CraftsWell,Peachtree Home Interiors
403,3975,Atlanta,GA,2021-01-03,1,450,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
404,8084,Orlando,FL,2023-06-19,5,2330,Dining Table,Dining Room,UrbanFurnish,Peachtree Home Interiors
405,9018,Nashville,TN,2021-11-26,3,1383,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
406,6608,Nashville,TN,2020-10-18,1,421,Dining Table,Dining Room,UrbanFurnish,Peachtree Home Interiors
407,1092,Charlotte,NC,2023-08-03,4,1064,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
408,1095,Atlanta,GA,2022-08-11,3,582,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
409,8559,Nashville,TN,2023-10-01,5,2015,Bookshelf,Living Room,Elegance,Peachtree Home Interiors
410,9526,Miami,FL,2021-09-06,2,340,Coffee Table,Living Room,UrbanFurnish,Peachtree Home Interiors
411,8838,Orlando,FL,2023-10-28,4,1676,Dining Table,Dining Room,Homely,Peachtree Home Interiors
412,5258,Nashville,TN,2020-09-26,5,1115,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
413,9344,Nashville,TN,2023-10-28,3,654,Coffee Table,Living Room,Homely,Peachtree Home Interiors
414,3505,Charlotte,NC,2020-05-30,1,416,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
415,4089,Nashville,TN,2022-01-10,3,258,Dining Table,Dining Room,UrbanFurnish,Peachtree Home Interiors
416,8137,Miami,FL,2021-11-20,5,1120,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
417,7868,Orlando,FL,2023-05-22,1,147,Bookshelf,Living Room,Homely,Peachtree Home Interiors
418,2365,Nashville,TN,2022-12-14,5,1165,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
419,9249,Charlotte,NC,2022-03-31,1,237,Chair,Office,Homely,Peachtree Home Interiors
420,3217,Atlanta,GA,2022-07-27,1,104,Coffee Table,Living Room,Homely,Peachtree Home Interiors
421,2396,Atlanta,GA,2020-12-22,2,424,Sofa,Living Room,ComfortHome,Peachtree Home Interiors
422,7453,Atlanta,GA,2020-07-16,2,402,Sofa,Living Room,Homely,Peachtree Home Interiors
423,4662,Orlando,FL,2020-12-15,3,249,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
424,2652,Orlando,FL,2023-09-03,1,259,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
425,2871,Orlando,FL,2023-12-30,3,1236,Bookshelf,Living Room,Elegance,Peachtree Home Interiors
426,4876,Nashville,TN,2021-07-08,2,576,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
427,9711,Miami,FL,2022-12-14,2,996,Dining Table,Dining Room,UrbanFurnish,Peachtree Home Interiors
428,1118,Miami,FL,2022-03-22,3,1161,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
429,2409,Atlanta,GA,2023-05-30,2,970,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
430,5813,Nashville,TN,2022-06-06,4,360,Chair,Office,Elegance,Peachtree Home Interiors
431,7018,Atlanta,GA,2022-10-04,4,300,Chair,Office,CraftsWell,Peachtree Home Interiors
432,2025,Atlanta,GA,2022-01-14,5,2020,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
433,5119,Charlotte,NC,2021-09-17,4,464,Bookshelf,Living Room,CraftsWell,Peachtree Home Interiors
434,9951,Nashville,TN,2021-08-17,5,260,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
435,7570,Miami,FL,2020-01-24,4,1508,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
436,9738,Miami,FL,2023-08-29,5,875,Sofa,Living Room,Homely,Peachtree Home Interiors
437,6073,Charlotte,NC,2022-05-04,5,1780,Sofa,Living Room,Homely,Peachtree Home Interiors
438,1978,Miami,FL,2023-09-05,1,86,Chair,Office,Elegance,Peachtree Home Interiors
439,4912,Nashville,TN,2021-05-01,2,442,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
440,7116,Orlando,FL,2022-03-21,4,500,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
441,3310,Atlanta,GA,2021-06-23,2,998,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
442,8163,Atlanta,GA,2022-05-01,5,2370,Chair,Office,UrbanFurnish,Peachtree Home Interiors
443,6309,Atlanta,GA,2022-12-06,4,1484,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
444,8777,Charlotte,NC,2021-02-18,2,816,Bookshelf,Living Room,ComfortHome,Peachtree Home Interiors
445,6751,Miami,FL,2022-02-09,2,710,Dining Table,Dining Room,ComfortHome,Peachtree Home Interiors
446,4400,Miami,FL,2021-02-10,5,1025,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
447,6700,Nashville,TN,2021-02-27,3,324,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
448,1201,Miami,FL,2023-04-16,3,1170,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
449,4322,Miami,FL,2021-09-27,4,568,Sofa,Living Room,Homely,Peachtree Home Interiors
450,4372,Nashville,TN,2022-12-02,3,474,Chair,Office,Elegance,Peachtree Home Interiors
451,6168,Nashville,TN,2021-05-21,5,905,Sofa,Living Room,Elegance,Peachtree Home Interiors
452,9301,Miami,FL,2023-08-09,5,665,Coffee Table,Living Room,Homely,Peachtree Home Interiors
453,6554,Nashville,TN,2020-04-26,1,417,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
454,4174,Nashville,TN,2022-03-28,2,524,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
455,3984,Orlando,FL,2023-12-19,4,532,Chair,Office,Elegance,Peachtree Home Interiors
456,3621,Nashville,TN,2023-02-12,2,488,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
457,4865,Atlanta,GA,2020-04-19,5,2475,Coffee Table,Living Room,ComfortHome,Peachtree Home Interiors
458,5813,Charlotte,NC,2023-11-09,2,328,Chair,Office,CraftsWell,Peachtree Home Interiors
459,4786,Orlando,FL,2020-05-28,5,1640,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
460,4652,Nashville,TN,2023-12-15,3,564,Sofa,Living Room,CraftsWell,Peachtree Home Interiors
461,9316,Atlanta,GA,2023-10-15,4,1936,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
462,6699,Nashville,TN,2020-12-02,5,415,Chair,Office,CraftsWell,Peachtree Home Interiors
463,7768,Orlando,FL,2021-05-27,4,572,Chair,Office,UrbanFurnish,Peachtree Home Interiors
464,3845,Nashville,TN,2021-10-06,4,508,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
465,9933,Orlando,FL,2022-11-14,2,738,Bookshelf,Living Room,Homely,Peachtree Home Interiors
466,4411,Miami,FL,2021-01-16,3,1269,Coffee Table,Living Room,Homely,Peachtree Home Interiors
467,3304,Atlanta,GA,2020-11-05,5,2075,Dining Table,Dining Room,Elegance,Peachtree Home Interiors
468,7323,Nashville,TN,2021-06-16,3,894,Bookshelf,Living Room,UrbanFurnish,Peachtree Home Interiors
469,2603,Nashville,TN,2023-09-13,1,314,Coffee Table,Living Room,Homely,Peachtree Home Interiors
470,4986,Orlando,FL,2023-09-23,1,121,Sofa,Living Room,Elegance,Peachtree Home Interiors
471,6651,Charlotte,NC,2022-07-10,2,414,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
472,1044,Charlotte,NC,2021-12-21,1,64,Dining Table,Dining Room,Homely,Peachtree Home Interiors
473,2969,Charlotte,NC,2021-06-05,1,391,Chair,Office,ComfortHome,Peachtree Home Interiors
474,3510,Miami,FL,2022-07-10,4,1252,Sofa,Living Room,UrbanFurnish,Peachtree Home Interiors
475,8315,Atlanta,GA,2020-09-18,2,344,Dining Table,Dining Room,CraftsWell,Peachtree Home Interiors
476,6497,Nashville,TN,2020-10-10,4,896,Bookshelf,Living Room,Homely,Peachtree Home Interiors
477,5673,Atlanta,GA,2023-04-10,4,1552,Coffee Table,Living Room,CraftsWell,Peachtree Home Interiors
478,7714,Atlanta,GA,2023-09-25,5,2390,Coffee Table,Living Room,Elegance,Peachtree Home Interiors
